activity_logs	id	uuid	NO	gen_random_uuid()
activity_logs	tenant_id	uuid	NO	
activity_logs	user_id	uuid	YES	
activity_logs	user_name	text	NO	
activity_logs	user_role	text	YES	
activity_logs	action	text	NO	
activity_logs	entity_type	text	NO	
activity_logs	entity_id	uuid	YES	
activity_logs	entity_name	text	YES	
activity_logs	description	text	NO	
activity_logs	old_values	jsonb	YES	
activity_logs	new_values	jsonb	YES	
activity_logs	ip_address	inet	YES	
activity_logs	user_agent	text	YES	
activity_logs	created_at	timestamp with time zone	YES	now()
ai_settings	id	uuid	NO	gen_random_uuid()
ai_settings	tenant_id	uuid	YES	
ai_settings	config_key	text	NO	
ai_settings	config_value	text	NO	
ai_settings	updated_by	uuid	YES	
ai_settings	updated_at	timestamp with time zone	NO	now()
ai_settings	created_at	timestamp with time zone	NO	now()
audit_log	id	bigint	NO	nextval('audit_log_id_seq'::regclass)
audit_log	tenant_id	uuid	YES	
audit_log	hotel_id	uuid	YES	
audit_log	table_name	text	NO	
audit_log	record_id	uuid	NO	
audit_log	action	text	NO	
audit_log	actor_id	uuid	YES	
audit_log	actor_role	text	YES	
audit_log	old_data	jsonb	YES	
audit_log	new_data	jsonb	YES	
audit_log	changed_fields	ARRAY	YES	
audit_log	context	jsonb	YES	'{}'::jsonb
audit_log	created_at	timestamp with time zone	NO	now()
backup_logs	id	uuid	NO	gen_random_uuid()
backup_logs	tenant_id	uuid	NO	
backup_logs	backup_type	text	NO	
backup_logs	backup_scope	ARRAY	NO	
backup_logs	file_path	text	YES	
backup_logs	file_size_bytes	bigint	YES	
backup_logs	duration_seconds	integer	YES	
backup_logs	status	text	NO	
backup_logs	error_message	text	YES	
backup_logs	created_by	uuid	YES	
backup_logs	created_at	timestamp with time zone	YES	now()
backup_logs	completed_at	timestamp with time zone	YES	
bank_payment_settings	id	uuid	NO	gen_random_uuid()
bank_payment_settings	bank_code	text	NO	
bank_payment_settings	bank_name	text	NO	
bank_payment_settings	account_number	text	NO	
bank_payment_settings	account_holder	text	NO	
bank_payment_settings	payment_prefix	text	YES	'HD-'::text
bank_payment_settings	qr_template	text	YES	'compact'::text
bank_payment_settings	is_active	boolean	YES	true
bank_payment_settings	created_at	timestamp with time zone	YES	now()
bank_payment_settings	updated_at	timestamp with time zone	YES	now()
bank_payment_settings	hotel_id	uuid	YES	
bank_payment_settings	tenant_id	uuid	YES	
batch_inventory	id	uuid	NO	gen_random_uuid()
batch_inventory	tenant_id	uuid	NO	
batch_inventory	hotel_id	uuid	NO	
batch_inventory	item_id	uuid	NO	
batch_inventory	batch_code	text	NO	
batch_inventory	quantity_initial	integer	NO	
batch_inventory	quantity_available	integer	NO	
batch_inventory	wash_cycles	integer	NO	0
batch_inventory	received_at	timestamp with time zone	NO	now()
batch_inventory	retired_at	timestamp with time zone	YES	
batch_inventory	created_by	uuid	YES	
batch_inventory	created_at	timestamp with time zone	NO	now()
batch_inventory	updated_at	timestamp with time zone	NO	now()
booking_consumables	id	uuid	NO	gen_random_uuid()
booking_consumables	tenant_id	uuid	NO	
booking_consumables	booking_id	uuid	NO	
booking_consumables	item_id	uuid	NO	
booking_consumables	room_id	uuid	NO	
booking_consumables	initial_quantity	integer	NO	0
booking_consumables	supplemented_quantity	integer	NO	0
booking_consumables	remaining_quantity	integer	YES	
booking_consumables	consumed_quantity	integer	YES	
booking_consumables	unit_price	numeric	YES	0
booking_consumables	notes	text	YES	
booking_consumables	created_at	timestamp with time zone	NO	now()
booking_consumables	updated_at	timestamp with time zone	NO	now()
booking_payments	id	uuid	NO	gen_random_uuid()
booking_payments	tenant_id	uuid	NO	
booking_payments	hotel_id	uuid	NO	
booking_payments	booking_id	uuid	NO	
booking_payments	amount	numeric	NO	
booking_payments	payment_method	text	NO	
booking_payments	payment_status	text	NO	'pending'::text
booking_payments	transaction_reference	text	YES	
booking_payments	paid_at	timestamp with time zone	YES	
booking_payments	created_by	uuid	YES	
booking_payments	metadata	jsonb	YES	'{}'::jsonb
booking_payments	notes	text	YES	
booking_payments	created_at	timestamp with time zone	YES	now()
booking_payments	updated_at	timestamp with time zone	YES	now()
booking_service_charges	id	uuid	NO	gen_random_uuid()
booking_service_charges	tenant_id	uuid	NO	
booking_service_charges	booking_id	uuid	NO	
booking_service_charges	service_id	uuid	YES	
booking_service_charges	service_name	text	NO	
booking_service_charges	quantity	integer	NO	1
